Id,SalePrice
2735,132777.67620934147
2736,131298.46701811958
2737,113470.89670991723
2738,138554.1319588847
2739,161707.70046273601
2740,138476.35844774105
2741,138065.59481168215
2742,168085.99196908466
2743,151385.93233661455
2744,167486.21918313217
2745,144965.2511620813
2746,126872.65130282754
2747,154234.64108291868
2748,125112.06988103909
2749,130795.85593759558
2750,125674.52354339827
2751,131358.19342161267
2752,214517.73846808707
2753,136538.72283516775
2754,202746.81961228672
2755,140433.1537598392
2756,92780.82454855366
2757,72387.17497019873
2758,107922.74922888118
2759,151478.4681375795
2760,114062.99372304934
2761,140863.3869359496
2762,137371.12270736316
2763,193562.32330133533
2764,176272.95834513474
2765,306524.6629326648
2766,127207.2528448882
2767,83189.30980311907
2768,115016.9766426194
2769,120155.67555237851
2770,154229.23559921177
2771,116029.46906334434
2772,108200.31877796278
2773,162414.51557262172
2774,135200.27624145077
2775,112737.56183901575
2776,149867.88822178435
2777,167829.94723707123
2778,115763.68947805895
2779,114771.02775972005
2780,95082.04404904594
2781,102860.51905556432
2782,99775.3318481197
2783,91795.54115792985
2784,131334.94151412332
2785,146397.20883130527
2786,78722.6053168148
2787,132646.33340777157
2788,78577.59704055975
2789,173267.90252672374
2790,96150.85777801687
2791,116200.33584377385
2792,70363.16683844369
2793,138675.684730983
2794,90889.60535629139
2795,121809.49147163946
2796,93095.90663207746
2797,211281.83171035527
2798,110187.83999145887
2799,114848.8356775342
2800,69871.94822176285
2801,109857.22957856403
2802,125151.16726055735
2803,161974.6009789653
2804,128788.05720512308
2805,107682.89421377145
2806,88392.2321125914
2807,165525.60033070087
2808,155666.38773044362
2809,124336.03191324873
2810,121910.5846345548
2811,172251.06498943036
2812,171412.44920094687
2813,168894.96405743898
2814,155249.00755424154
2815,99556.0407229824
2816,241369.24372229003
2817,165449.17501645884
2818,138753.4047821882
2819,183596.02218797858
2820,129121.81469654129
2821,111562.73141575145
2822,198083.5345185746
2823,318964.0391270875
2824,177309.90228375164
2825,164469.30093855114
2826,141043.68406745457
2827,139269.9410214443
2828,205250.6866294671
2829,254018.05459351625
2830,218896.56976230303
2831,173684.75128111622
2832,227820.1902870391
2833,283125.76849872497
2834,214406.73085584532
2835,221491.36033909122
2836,194777.07132143422
2837,148911.68522285979
2838,141040.33815366178
2839,179383.1782753111
2840,197067.15692115005
2841,198403.07032627185
2842,227378.3176221546
2843,152698.5160056005
2844,178087.54578057094
2845,125069.91329714871
2846,207553.90538091375
2847,197498.21905667102
2848,214734.5759937902
2849,196916.41717525164
2850,289216.9725509457
2851,225078.1294734946
2852,239107.1718616709
2853,229015.8696084664
2854,147641.6492960496
2855,202592.7497675966
2856,199366.6988663007
2857,191713.637936845
2858,209191.08021213787
2859,109552.17377568918
2860,124373.2706772629
2861,116417.34023199571
2862,211901.04995524816
2863,125812.74566069283
2864,244844.6692087113
2865,144512.87671482126
2866,156389.05507590767
2867,107342.97105298212
2868,98003.67233715081
2869,98425.01401077691
2870,115250.81192490413
2871,75169.58976206898
2872,54177.054612787484
2873,91680.06670700475
2874,140044.02905222515
2875,113895.79929370545
2876,190781.1320972358
2877,139053.4482733167
2878,140181.66070564958
2879,130036.9174840003
2880,103194.07141587057
2881,123655.00387999372
2882,149718.56914089358
2883,180907.01999326644
2884,200140.17827630768
2885,168758.26949375257
2886,214088.5482609443
2887,94155.79543655008
2888,152004.44467471662
2889,62930.579542486186
2890,88210.56642156781
2891,138097.7261679286
2892,61823.987372605465
2893,89404.9012029071
2894,61731.70879401885
2895,293080.47867936373
2896,256588.05351194073
2897,213418.7156246126
2898,159629.17615814816
2899,215787.9172714586
2900,157314.35644739488
2901,216843.99559071453
2902,197413.71510786258
2903,338476.6619773188
2904,351045.64088227175
2905,79813.25063785209
2906,208394.54620952392
2907,117390.69204174685
2908,137855.77277415694
2909,159820.0599293666
2910,89251.94048671926
2911,87025.26628275398
2912,154745.46653278763
2913,85120.23333045816
2914,84990.06267342866
2915,95649.49491665332
2916,85392.32924879366
2917,154096.32768412295
2918,114671.83588591049
2919,241511.196721385
